Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,583846188346.72,604324202050.64,647421597617.88,683726355213.52,735285089547.34,798329518629.68,876222557410.44,927523758485.75,1014479810519.9,1099213311661.69,1161385395320.13,1264333061774.61,1392428220486.92,1556967358814.12,1705964297341.51,1859083029689.34,2080373864908.72,2293885157028.68,2570707667537.48,2870922302612.26,3131774126516.07,3513994963656.99,3658081025119.14,3975475111781.89,4393971258071.62,4704774999482.75,4958242427343.98,5287828242049.45,5745207451214.25,6208137243275.24,6558665950908.47,6770092083643.19,7114394589252.92,7437550121856.44,7867242439537.61,8245811373433.4,8704363777972.13,9235474283855.56,9699948950000,10312911118271.1,10999201631931.6,11324592049355.4,11693699517098,12356169212634.8,13248368139278.3,14217175927778.7,15140995757591,15949814312783.3,16329827601721.7,15859346076157.3,16672942337486.3,17399367444174.5,18088716899521.6,18696254170835,19362844040439.9,19769184098217.1,20230005494907.4,21136028016244.1,22259711195783,23122010947482.3,22546048902568.4,24993942509665.2
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,2422096074.6,2249854739.97,2118741468.87,2297400687.55,1951229617.57,1608219310.32,1809073861.75,2300105497.1,2495059627.45,2535113565.49,2789944497.97,2996885561.15,3429538534.36,3251230620.93,3666501464.46,3978497753.03,3989208661.88,4154955685.76,3873098656.01,3868541599.15,3922247989.86,3557333364.31,3349184760.03,4926471294.3,6609198832.76,7248394160.36,8001779551.06,8839526451.58,8607475308.12,8938868165.39,11431334447.43,12523402328.77,13042007432.45,12043276397.17,12435416060.28,11335179562.02,10721994676.66,12895153160.47,13682062249.22,12543203410.69,10562637375.59,12236250784.13
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,,,,,,159594492.31,164206536.28,180036767.47,215507162.36,263108841.08,358815683.72,413985777.69,506808996.96,542293400.03,637403479.73,816652167.28,798313524.68,837620127.34,846004692.26,1047225724.45,1182463958.7,972564156.97,904599871.54,823857894.29,796066192.88,854820894.1,1201321509.28,1488093104.5,2072775508.15,2185082943.45,2529440424.29,2653781629.26,2923883311.46,2822244192.11,3038727542,3628441984.44,3606968707.46,3291130071.54,3556305296.85,3647802505.92,3420033046.96,3297734668.39,3740057132.99,4915355784.02,5895011251.57,6238632283.77,6979153331.71,8819922042.42,9067623001.05,8704436169.14,9364347372.05,10351442208.99,9659153061.36,10151385305.76,10635039738.69,8738205836.74,8724570249.74,9173668102.14,9846922416.15,9438130987.37,9435529927.25,
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,449526872.56,485785234.94,531736492.91,586294761.49,582816358.35,673383604.24,702296184.36,665586975.09,641214210.67,625867922.68,649916708.24,693573595.32,742779740.39,946385033.01,1026136974.48,1048690933.21,1064517574.56,1291457973.13,1774365275.18,2109278101.99,2508524186.43,2170893038.9,2017611927.4,1803099731.54,1461243212.43,1440581533.76,1904097020.29,2233005822.59,2280356338.23,2179567107.5,3512356353.08,3285796979.8,3386232592.02,3052673622.86,1938058161.25,2302537682.18,2405687081.13,2290318800.33,2643363406.98,2537790022.74,2241753120.21,2448714680.56,2782192986.96,3394084884.67,3760443965.73,4383315656.99,4756361479.99,5731485267.33,7297600896.86,7352131669.29,7851191899.34,8772951261.82,9426913349.22,10224897934.72,10862944203.56,9683867893.68,10398862244.97,11185102399.58,12808660528.06,12916455161.11,13741378450.14,14950949875.27
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,4196092258.15,4467200335.99,4909302953.94,5165489010.22,5552822483.55,5874422511.55,6366792664.15,5203135937.28,5200895982.08,6634187316.25,12545849083.02,9181769911.5,12274416017.8,15162871287.13,24846641318.12,27778934624.7,36308883248.73,36035407725.32,36527862208.71,47259911894.27,64201788122.61,164475209515.94,142769363314.18,97094911792.05,73484359521.49,73745821158.23,54805852580.91,52676041931.11,49648470440.46,44003061108.4,54035795387.81,49118433047.53,47794925814.76,27752204320.09,33833042987.76,44062465800.17,51075815092.5,54457835193.49,54604050168.18,59372613485.66,69448756932.58,74030364472.05,95385819320.57,104911947834.12,136385979322.44,176134087150.34,236103982431.64,275625684968.62,339476215683.59,295008767295.04,361456622215.72,404993594133.58,455501524575.5,508692961937.49,546676374567.72,486803295097.89,404650006428.61,375746469538.67,397190484464.31,448120428858.77,432293776262.4,440776971536.02
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,223854666.67,240524723.43,265291588.67,292916241.14,341973758.86,566542872.36,606671444,657171436.71,695899980.43,747971449.57,776585681.07,826571413.43,880842890.07,1093571441.5,1520900045.14,1590428522.64,1847871371.71,2239857060.57,2142128603.79,1527852635.63,2189347367.53,2448290109.65,2465165179.7,2743341724.08,3105517091.41,2683816288.84,2885710608.87,3851213727.71,2631096767.03,1013184745.71,1009455483.87,1488804123.71,1792800000,1756454248.37,3863185119.05,4140470000,4308351902.79,4389965590.97,4635267224.84,4855717874.68,5107329007.09,5323146565.7,5224213017.54,5322454925.85,5795568204.65,6321335612.22,6763361732.88,7423313548.53,8496946608.23,8298679908.55,8758639096.48,9774307336.24,10532006608.14,10982979274.19,11880434070.78,12756706583.31,13286083644.88,13785909906.19,13025239912.28,12596636042.23,12586941392.63,14013022092.06
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,12276734172.08,13493833739.99,14647057370.14,15891241386.29,18699380731.35,21000586933.2,22867203317.4,25087562181.32,27817605743.25,34035946604.18,38164716625.07,44579122807.02,54706557264.49,71840909664.2,87243413394.54,100249523353.09,109168720620.1,127016990212.8,155859695457.32,179669405690.43,195152092662.38,164134217080.28,158479527935.96,153445465987.18,143912664148.35,143845822717.62,200862095700.67,245046310922.54,261910508417.88,258336705809,318330511920.61,327500327675.63,362962872180.45,353550169672.52,379130260322.07,452301674444.14,450490196078.43,416812740004.52,438008220395.47,447049523049.81,417479337444.71,431586852369.69,473861980070.98,580070360701.96,658380081545.18,685348181515.95,733955269898.82,848558887541.18,951869997864.06,871518638049.22,847380859016.67,905270626332.69,838923319919.53,877172824534.51,892167986713.72,765572770634.38,784060430240.08,833869641687.06,914043438179.61,910194347568.63,913865395789.89,1018007056949.6
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,5163271598.16,5632460936.55,6066976682.67,6510239502.76,7159202706.48,8058681060.16,8696460205.34,9514496703.4,10159934136.78,11063065083.49,12814123115.26,14583114840.06,17358610849.7,22534253702.87,27145693810.13,32877805200.02,35942270686.34,41508030431.11,46523091009.67,53132244623.92,64439382896.02,63596654760.87,62647195537.65,61627240831.09,62057955032.78,65416879914.39,78693253276,94230055658.63,101900260856.22,102633789557.54,119791683307.51,121872464483.49,130838040067.58,120579072750.6,127131461119.93,152029612324.79,163520109150.67,161356631888.48,154163364302.66,162284465073.34,171247131268.6,173972218824.03,195524186477.62,228858506821.84,264511630666.98,308884284051.22,345581369965.54,400937100158.66,462250000000,386190385318.77,428757038466.84,498283438454.28,509506317146.54,522761531914.89,498410050251.26,385801550067.17,368827142857.14,398393955268.99,436999692591.45,404941363636.36,362198318435.26,482437019790.45
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,508334413.97,531959561.62,574091101.19,496947904.44,496098775.31,735267082.29,906811943.82,841974025.46,772228643.41,788641965.43,865975308.64,882765471.6,1024098804.94,972101725,1217953546.98,1575789254.47,1452792989.11,1382400000,1604162497.46,1851250008.33,1945916583.33,2275583316.67,2395429852.43,2447174803.38,2581207387.8,2619913955.52,2850784523.38,2957255379.54,3487009748.36,3525228153.17,3627562402.66,3921476084.89,3401211581.29,3660041666.67,4066775510.2,4401104417.67,4521580381.47,4918691916.54,4856255044.39,5033642384.11,5494252207.91,6007055042.18,6050875806.66,6330473096.54,7273938314.72,8130258041.47,9043715355.89,10325618017.38,12545438605.4,12854985464.08,16002656434.47,21573862466.83,21703106501.97,22162208956.14,22731602969.97,24360795410.64,24524098184.65,28971589213.22,33111525871.95,34186190995.96,33433670511.94,36288830373.41
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47564520.39,66055407.67,96927201.48,98491843.64,104654365.19,86529661.37,99723394.96,109359680.22,124021393.69,118724073.81,114626625.55,133218896.93
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,5485854791.97,5670064168.22,6077496267.76,6638937283.14,7274144350.82,5654463586,5863733230.98,5961418093.53,5180597620.64,5761588761.69,,7911136757.07,9567331064.66,12802281897.87,13940981798.12,12861983284.39,13604832424.01,15446825318.46,18530518394.65,20731243113.29,23244547384.67,24417617184.25,24164603058.99,24309279705.57,21665975318.88,24679795396.42,30604668356.57,40376354069.95,45176811594.2,43920222524.71,45495129385.05,42745329732.16,41649829859.63,46775620817.43,55314732279.14,63918703506.91,70140835299.01,66075143415.5,56227169851.04,58762260625.88,52623281956.7,53872425916.62,66627729311.45,88250885550.26,103905210084.03,114720129550.1,111538810712.67,137188946865.58,133131369930.41,121373602348.68,146517541181.25,168291357111.74,176206659722.52,190906575136,201313497220.92,178064471137.92,188838342527.98,206623758800.16,211953111035.51,213434571357.98,211734532308.01,249991512236.53
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1080909941032.12,1136640692448.18,1226904817572.13,1322445467392.22,1445364682391.14,1568735247631.06,1721759906507.8,1848298487630.48,2004941814318.39,2205472899493.23,2403724379310.53,2662061908359.41,3087844831567.31,3730650295041.25,4180266443928.32,4685536866132.88,5081335796825.04,5732831945824.68,6887311573138.98,7955608607803.29,8841801780535.95,9000832732018.63,8866175724583.18,9156194303932.31,9575763726513.04,10085317596984.8,12215381330603.2,14146636176236.4,15945549774799.8,16686842763214.5,18798023223181.7,19895938493245.5,21398668236986,21690689924245.5,23274311299329.1,25657405842687.1,25873813602647.4,25479203585066,25739685812688.2,27034188843085.3,27628221089532.2,27366042969851.6,28557668880260.9,31947691569128.3,35567906112656.7,37605893572983.4,39677309379590.5,43445027582701.6,46125640157736.1,43150641793202.8,45256835507640.8,48684651674634.8,48636393238635.7,49291557683427.5,50304127205366.7,47434878193306,48354878171224.4,50468487779733.6,53389616112315.2,53898740687188.2,52333093047631.9,57920170928484.4
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,63287594.51,67768132.18,107152720.24,188864890.81,239980801.54,256299496.04,301010587.1,366857738.41,483033932.14,1645917776.49,2096699189.35,2560220034.74,2741169947.89,2740301389.69,3733352634.63,5981760277.94,7259120150.55,7554719455.7,7932541690.79,8821366531.56,10005500579.04,7323822251.31,7811183094.93,8386215864.76,9372171651.5,11685045513.65,11341482444.73,12452275682.7,12493107932.38,12918855656.7,13802600780.23,15277763329,15837451235.37,13996914694.41,15593456176.85,19507452535.76,19452000520.16,20142756046.81,21633708192.46,24763712873.86,31081991677.5,37215779713.91,42085379453.84,60905452535.76,48388363589.08,64993498049.41,77497529258.78,87408842652.8,89936020806.24,92699089726.92,78710793237.97,75128738621.59,80856697009.1,91505851755.53,88060858257.48,73971391417.43,85868626527.96
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,3136476959,3723426344.17,4506546713.26,6529375923.49,12037239753.67,13436837666.82,16704012206.57,18809922826.47,20752026455.71,26946863024.58,37417416943.58,37615307068.81,35579096423.47,33610515752.96,33852774937.49,32170855263.61,32577247330.23,38664036948.39,43438789147.65,45483670062.03,54434615051.66,56052410139.85,61143960155.09,58226835011.07,60908208951.07,70232782411.7,73995137575.73,76863051371.56,75292616832.64,80948689717.1,91409484061.66,90943070776.24,98114311646,122145547137.78,151573297104.56,183626997445.75,215785894153.76,264055704494.69,323026840855.03,277199129949.17,322471063932.65,396965637170.09,414201992255.11,432289396601.51,446284720914.13,369987880629.3,365901654951.66,398431383419.64,441994932565.81,432762687769.92,376519277668.36,447252486851.27
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,3749265014.7,4118647627.05,4310163796.72,4630827383.45,5204955900.88,5929231415.37,6561108777.82,7464510709.79,8041999160.02,8683116337.67,10027509449.81,10665896682.07,9415016359.57,6383429490.21,8899191919.19,11230606060.61,13168080808.08,15126060606.06,17811515151.52,19688383838.38,23654444444.44,28100606060.61,30725971563.98,28691889763.78,31151825467.5,31144920844.33,31899070055.8,33351529274.69,38472742808.32,40171018229.07,40010423970.46,45625234697.71,48884606848.13,51809949334.24,52293456906.27,60636022422.62,63320122807.12,62433300338.09,62191955814.35,62973855718.89,82017743416.28,79484403984.88,79904985384.87,91760542940.07,107759683863.12,120055291992.94,137264061106.04,152385716311.92,170077814106.31,168152775283.03,177165635077.07,213587413184,224383620829.57,231218567178.98,244360888750.81,270556131701.17,313629858859.59,339205615769.19,356128224957.09,320909489229.72,300306331697.67,346343170486.07
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,537147100,599026300,652120900,722784500,776137500,852485300,928833000,1034376400,1112791100,1221305700,1351006400,1523917200,1673411700,1913793400,2188307600,2435304100,2588106000,2738261900,3244558600,3704551600,4614086400,5222421500,5769767900,5923755900,6183387100,6541517100,6797834200,6827665300,5902783400,5918469800,6433967000,7074675500,8042337700,8782585400,9365289800,9573813700,9870494000,10677286100,11575486400,12130252200,12304115000,12502013400,12994310400,13693981200,15013381700,16374393900,18141666300,21295984200,25155888600,27116635600,29440287600,34686224300,40429734400,45599994000,49921464400,54091713800,57907695400,62202725200,64929409200,66984427200,53977037000,63605065800
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,2571908062.09,2899654840.37,3286773187.87,3600957771.16,4356913870.15,5166861068.28,6113607727.99,6204253758.61,5736083835.14,6420909789.66,7432223176.74,8289582883.46,9189413409.04,10994381894.83,13858441211.11,16877163792.1,15947709379.61,14620386674.22,12519809967.31,15934081741.33,18127754429.07,21664528002.61,21781007709.17,17330726371.17,17584444209.8,16548827018,15244232958,20702298397,15439408447.2,22499559086.06,26410386669.35,34341465998.2,35966302303.26,34832077220.85,44882079766.89,53312793687.38,55252414130.3,58147522522.52,55501467877.38,50187324567.88,51744749133.21,52030158775.41,54777553515.08,58731030121.87,66768703497.57,76060606060.61,88643193061.75,102170981144.14,120550599815.44,120822986521.48,147528937028.78,171761737046.59,192648999090.08,201175469114.33,200789362451.57,189805300841.6,191895943823.89,211007207483.52,222597212925.21,228323495040.9,201705055938.65,223249497500.39
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,7515886650.62,8171186334.65,4954529277.07,5505055617.58,5953766853.71,6517304758.01,7189017887.69,7724873935.13,8632749269.49,9571800652.56,7559179530.34,8375086047.08,9067872578.95,11412421019.64,15607825071.08,16875240683.51,19380945792.51,22283185055.65,25762077665.7,31218507869.87,36848242784.3,40499645207.35,42206011275.18,37759237657.81,35730202751.11,34961565262.56,33987178952.4,37791442730.59,43152077817.65,48513735778.66,50508286641.57,51784207132.1,60422309295.44,62036625222.16,73159245525.64,84644220101.5,94648084429.03,94106183450,74492325248.02,85640133799.79,83669693589.15,78921234457.55,84307291973.82,87039145965.28,95002028504.69,107419961717.69,127652859201.04,155980378253.63,181624577154.68,175974711592.15,208368726861.41,234216930369.8,261920509950.56,283902728260.72,297483247101.04,306446140628.71,318626761492.87,328480867142.69,346842094175.24,376823278561.2,361751116292.54,394086419343.06
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146297500,156907900,163184900,153963200,165186200,190452900,192382400,198897700,198283900,187522800,185943000,196911100,212397800,221117200,241669800,280457700,298300000,285300000,284700000,274200000,257700000,
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,230496032.98,244832035.03,261184037.37,275968039.49,305312043.69,344159480.34,390973233.28,441706910.07,485160824.28,551237316.61,645537126.22,717716130.49,858802035.93,1299105240.73,1467346060,1356591176.86,1511856584.26,1640763204.45,1947947524.33,2293621944.37,2545983007.9,2498068350.67,2368584969.53,2562492524.82,2552526263.08,2423373088.07,2648033765.7,3143848331.31,3655979702.46,3546460176.99,3219730365,3787394957.98,4377980510.06,4974550286.18,5502786069.65,4636057476.43,5155311077.39,4936615298.79,3789443014.62,3477038204.02,3521339699.07,3081024212.43,2999511040.2,3536411824.3,3927157866.96,4865892972.28,8355006706.58,9545177014.13,11670840931.82,11619637798.99,14250755231.13,17984910501.9,21295659243.62,21261432791.27,23210682538.39,21723531173.24,20759069103.1,22742613553.69,24109509852.74,24751344560.89,24667052023.12,26594277245.78
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65977749036.98,85500935934.99,94337050693.27,96045645026.18,110803391516.7,142292783505.16,160193242090.43,159357789772.21,174685791563.56,170031005016.26,172219461126.07,190905493539.17,199072058823.53,217827260805.84,255110181539.81,306144336269.51,344622003093.58,429028505365.08,533609081852.9,439737508413.19,479834179020.33,528301269069.8,498523568248.12,521016262734.92,542477096211.76,477811911394.08,472630364208.18,526508877305.32,587411745161.56,597280564671.56,596624355719.67,674048266397.37
